<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20020927000000,0.977,0.9813,0.9742,0.9808,0.0
20020930000000,0.981,0.9901,0.9801,0.9868,0.0
20021001000000,0.987,0.9897,0.9824,0.983,0.0
20021002000000,0.983,0.9871,0.9808,0.9867,0.0
20021003000000,0.9864,0.9911,0.9855,0.9884,0.0
20021004000000,0.9878,0.989,0.9782,0.9794,0.0
20021007000000,0.9789,0.9841,0.9778,0.9831,0.0
20021008000000,0.9823,0.9845,0.9763,0.9787,0.0
20021009000000,0.9792,0.9914,0.9777,0.9896,0.0
20021010000000,0.9907,0.9929,0.9847,0.9863,0.0
20021011000000,0.9867,0.9885,0.9834,0.9876,0.0
20021014000000,0.9879,0.9894,0.985,0.9873,0.0
20021015000000,0.9873,0.9887,0.9789,0.9818,0.0
20021016000000,0.9813,0.9836,0.9798,0.9808,0.0
20021017000000,0.9809,0.9815,0.9697,0.9707,0.0
20021018000000,0.9718,0.9743,0.9696,0.9719,0.0
20021021000000,0.9721,0.9768,0.9688,0.9734,0.0
20021022000000,0.9738,0.9806,0.9719,0.9781,0.0
20021023000000,0.9777,0.9799,0.9745,0.9756,0.0
20021024000000,0.9753,0.9786,0.9721,0.9779,0.0
20021025000000,0.9777,0.9796,0.975,0.9758,0.0
20021028000000,0.9764,0.9849,0.9723,0.9848,0.0
20021029000000,0.9844,0.9868,0.9802,0.9834,0.0
20021030000000,0.9828,0.9854,0.9814,0.9838,0.0
20021031000000,0.9839,0.9909,0.9831,0.9907,0.0
20021101000000,0.9909,1.0006,0.9886,0.9969,0.0
20021104000000,0.996,0.998,0.9925,0.998,0.0
20021105000000,0.998,1.0046,0.9965,0.9998,0.0
20021106000000,1.0,1.005,0.9938,1.0025,0.0
20021107000000,1.004,1.0102,0.9988,1.0094,0.0
20021108000000,1.0095,1.0151,1.0074,1.013,0.0
20021111000000,1.0124,1.0172,1.0091,1.0105,0.0
20021112000000,1.0111,1.014,1.0068,1.0125,0.0
20021113000000,1.013,1.0133,1.0044,1.0081,0.0
20021114000000,1.0084,1.0103,1.0029,1.0045,0.0
20021115000000,1.0045,1.0101,1.0011,1.0095,0.0
20021118000000,1.0091,1.0123,1.006,1.0086,0.0
20021119000000,1.0088,1.0145,1.0009,1.0032,0.0
20021120000000,1.004,1.0046,0.9989,1.0013,0.0
20021121000000,1.0017,1.0045,0.9976,1.0021,0.0
20021122000000,1.0023,1.004,0.9961,0.997,0.0
20021125000000,0.9968,0.9972,0.9891,0.9916,0.0
20021126000000,0.9922,0.9937,0.9893,0.9936,0.0
20021127000000,0.9938,0.9942,0.9873,0.9904,0.0
20021128000000,0.9907,0.9963,0.9892,0.9944,0.0
20021129000000,0.9939,0.9958,0.9912,0.9946,0.0
20021202000000,0.9945,0.9985,0.9857,0.9969,0.0
20021203000000,0.9976,1.0006,0.9948,0.9964,0.0
20021204000000,0.9966,1.0033,0.9964,1.0006,0.0
20021205000000,1.0009,1.0026,0.9969,1.0007,0.0
20021206000000,1.0008,1.0131,0.9995,1.0099,0.0
20021209000000,1.0101,1.012,1.0067,1.0107,0.0
20021210000000,1.0105,1.0141,1.0069,1.0086,0.0
20021211000000,1.0078,1.0103,1.0059,1.0084,0.0
20021212000000,1.0088,1.0198,1.0072,1.0187,0.0
20021213000000,1.0189,1.0261,1.0162,1.0234,0.0
20021216000000,1.0236,1.025,1.0191,1.0223,0.0
20021217000000,1.0229,1.0335,1.0209,1.0287,0.0
20021218000000,1.0283,1.0288,1.0225,1.0267,0.0
20021219000000,1.027,1.0292,1.0204,1.0273,0.0
20021220000000,1.0276,1.0278,1.0242,1.0269,0.0
20021223000000,1.0273,1.0318,1.0215,1.0265,0.0
20021224000000,1.0262,1.0327,1.0252,1.03,0.0
20021225000000,1.03,1.0327,1.027,1.0323,0.0
20021226000000,1.0312,1.0379,1.0312,1.0379,0.0
20021227000000,1.0376,1.0445,1.0359,1.0438,0.0
20021230000000,1.0427,1.0488,1.0402,1.0488,0.0
20021231000000,1.049,1.0507,1.0454,1.0501,0.0
20030101000000,1.0494,1.0502,1.0492,1.0492,0.0
20030102000000,1.0492,1.0498,1.0334,1.0362,0.0
20030103000000,1.0359,1.0438,1.0336,1.0423,0.0
20030106000000,1.0417,1.0497,1.0414,1.0469,0.0
20030107000000,1.0463,1.0468,1.0394,1.0416,0.0
20030108000000,1.0412,1.0537,1.036,1.0497,0.0
20030109000000,1.0495,1.0541,1.046,1.0486,0.0
20030110000000,1.0487,1.0587,1.0472,1.0576,0.0
20030113000000,1.058,1.0585,1.0525,1.0542,0.0
20030114000000,1.0538,1.0601,1.0535,1.0552,0.0
20030115000000,1.0553,1.0595,1.0503,1.0551,0.0
20030116000000,1.0558,1.0629,1.0543,1.0619,0.0
20030117000000,1.0614,1.068,1.0602,1.0669,0.0
20030120000000,1.0656,1.0696,1.0633,1.068,0.0
20030121000000,1.0675,1.0736,1.0629,1.0724,0.0
20030122000000,1.073,1.0745,1.068,1.0728,0.0
20030123000000,1.0742,1.078,1.0705,1.0758,0.0
20030124000000,1.0747,1.0857,1.0739,1.0821,0.0
20030127000000,1.0838,1.0909,1.078,1.0856,0.0
20030128000000,1.0855,1.0857,1.078,1.0822,0.0
20030129000000,1.0831,1.0902,1.0809,1.0836,0.0
20030130000000,1.084,1.0848,1.073,1.0823,0.0
20030131000000,1.0818,1.0836,1.0722,1.0769,0.0
20030203000000,1.0786,1.0793,1.0692,1.0779,0.0
20030204000000,1.0789,1.0911,1.0764,1.0882,0.0
20030205000000,1.0889,1.094,1.0737,1.0787,0.0
20030206000000,1.0781,1.0866,1.0763,1.0824,0.0
20030207000000,1.0837,1.084,1.073,1.0825,0.0
20030210000000,1.0817,1.0832,1.0726,1.0737,0.0
20030211000000,1.0732,1.0765,1.0664,1.0736,0.0
20030212000000,1.0736,1.0772,1.0703,1.0722,0.0
20030213000000,1.0707,1.086,1.0702,1.0826,0.0
20030214000000,1.0828,1.0853,1.0761,1.0791,0.0
20030217000000,1.0764,1.0779,1.0675,1.0732,0.0
20030218000000,1.0726,1.0758,1.0677,1.069,0.0
20030219000000,1.0685,1.0768,1.0668,1.0745,0.0
20030220000000,1.0747,1.0837,1.0742,1.0816,0.0
20030221000000,1.0818,1.085,1.0751,1.0768,0.0
20030224000000,1.0727,1.0808,1.0708,1.0798,0.0
20030225000000,1.0795,1.0823,1.0741,1.0758,0.0
20030226000000,1.0759,1.0813,1.0728,1.0784,0.0
20030227000000,1.0781,1.0838,1.0734,1.0749,0.0
20030228000000,1.0745,1.081,1.0732,1.0798,0.0
20030303000000,1.0777,1.0901,1.0767,1.0898,0.0
20030304000000,1.0894,1.0938,1.0876,1.0891,0.0
20030305000000,1.0889,1.1006,1.0883,1.0958,0.0
20030306000000,1.0958,1.1014,1.0926,1.097,0.0
20030307000000,1.0974,1.1069,1.0966,1.1008,0.0
20030310000000,1.1007,1.1069,1.1004,1.1055,0.0
20030311000000,1.1058,1.1086,1.1004,1.1044,0.0
20030312000000,1.1042,1.1058,1.0979,1.1006,0.0
20030313000000,1.0995,1.0998,1.0791,1.0795,0.0
20030314000000,1.0783,1.0823,1.069,1.0741,0.0
20030317000000,1.0771,1.0846,1.0586,1.0628,0.0
20030318000000,1.062,1.0655,1.054,1.0633,0.0
20030319000000,1.0635,1.0656,1.0551,1.0558,0.0
20030320000000,1.056,1.0672,1.0533,1.0623,0.0
20030321000000,1.0614,1.0619,1.0501,1.0534,0.0
20030324000000,1.0606,1.0677,1.0566,1.0638,0.0
20030325000000,1.0638,1.0724,1.0631,1.065,0.0
20030326000000,1.0654,1.0705,1.0621,1.0686,0.0
20030327000000,1.0692,1.0747,1.0674,1.0693,0.0
20030328000000,1.0696,1.0804,1.0668,1.0782,0.0
20030331000000,1.0798,1.0929,1.0781,1.0924,0.0
20030401000000,1.0923,1.0929,1.0865,1.0912,0.0
20030402000000,1.0913,1.0955,1.0751,1.0768,0.0
20030403000000,1.077,1.0792,1.0683,1.0757,0.0
20030404000000,1.076,1.0768,1.0684,1.073,0.0
20030407000000,1.0668,1.0703,1.056,1.0694,0.0
20030408000000,1.069,1.0726,1.0642,1.0713,0.0
20030409000000,1.0718,1.0785,1.0673,1.0774,0.0
20030410000000,1.0772,1.0833,1.0758,1.0789,0.0
20030411000000,1.0789,1.0789,1.0692,1.0747,0.0
20030414000000,1.0748,1.0813,1.0715,1.0773,0.0
20030415000000,1.0773,1.0822,1.0733,1.0797,0.0
20030416000000,1.0802,1.0922,1.0783,1.0912,0.0
20030417000000,1.0909,1.0966,1.0867,1.0873,0.0
20030418000000,1.0885,1.09,1.0868,1.0874,0.0
20030421000000,1.0896,1.0909,1.0821,1.0873,0.0
20030422000000,1.0864,1.1005,1.0848,1.0972,0.0
20030423000000,1.0972,1.0985,1.092,1.0964,0.0
20030424000000,1.0957,1.105,1.0945,1.1033,0.0
20030425000000,1.1033,1.1054,1.096,1.1034,0.0
20030428000000,1.1037,1.1081,1.0977,1.0986,0.0
20030429000000,1.0987,1.1088,1.0933,1.1076,0.0
20030430000000,1.1075,1.1189,1.1063,1.1183,0.0
20030501000000,1.1183,1.129,1.1151,1.1233,0.0
20030502000000,1.1239,1.1274,1.1189,1.1231,0.0
20030505000000,1.1228,1.1305,1.1205,1.1292,0.0
20030506000000,1.1291,1.1456,1.1277,1.1441,0.0
20030507000000,1.1439,1.144,1.1329,1.1357,0.0
20030508000000,1.1356,1.1512,1.1309,1.148,0.0
20030509000000,1.148,1.1538,1.1437,1.1487,0.0
20030512000000,1.1532,1.1626,1.1524,1.1563,0.0
20030513000000,1.1562,1.1569,1.1463,1.1522,0.0
20030514000000,1.1536,1.1538,1.1467,1.1486,0.0
20030515000000,1.1479,1.1489,1.1377,1.1383,0.0
20030516000000,1.1376,1.1595,1.137,1.1592,0.0
20030519000000,1.1673,1.1741,1.1623,1.1655,0.0
20030520000000,1.1643,1.1717,1.161,1.1715,0.0
20030521000000,1.1712,1.1747,1.1633,1.1636,0.0
20030522000000,1.1641,1.1732,1.1619,1.1697,0.0
20030523000000,1.1696,1.184,1.1667,1.1838,0.0
20030526000000,1.1836,1.188,1.1801,1.1875,0.0
20030527000000,1.1864,1.1934,1.1812,1.1812,0.0
20030528000000,1.1816,1.185,1.1707,1.1766,0.0
20030529000000,1.1754,1.1909,1.1692,1.19,0.0
20030530000000,1.1902,1.1918,1.1739,1.1787,0.0
20030602000000,1.1714,1.1771,1.1653,1.1765,0.0
20030603000000,1.176,1.1783,1.1687,1.1729,0.0
20030604000000,1.1735,1.1752,1.1636,1.1643,0.0
20030605000000,1.1643,1.1891,1.1628,1.1843,0.0
20030606000000,1.1842,1.1882,1.1685,1.17,0.0
20030609000000,1.1713,1.1791,1.1659,1.1714,0.0
20030610000000,1.1719,1.1743,1.1668,1.1673,0.0
20030611000000,1.167,1.1785,1.1661,1.1753,0.0
20030612000000,1.1755,1.181,1.1703,1.1767,0.0
20030613000000,1.1764,1.188,1.1736,1.1863,0.0
20030616000000,1.1877,1.1934,1.182,1.1826,0.0
20030617000000,1.1823,1.1869,1.1767,1.1785,0.0
20030618000000,1.1782,1.1804,1.1664,1.1694,0.0
20030619000000,1.1684,1.1742,1.1585,1.1721,0.0
20030620000000,1.1721,1.1735,1.1552,1.161,0.0
20030623000000,1.1578,1.1608,1.1506,1.1561,0.0
20030624000000,1.1555,1.1585,1.1477,1.1511,0.0
20030625000000,1.1515,1.1626,1.1495,1.1533,0.0
20030626000000,1.1532,1.1543,1.1414,1.1423,0.0
20030627000000,1.142,1.1472,1.14,1.1437,0.0
20030630000000,1.1429,1.1517,1.1397,1.1511,0.0
20030701000000,1.1526,1.1613,1.1508,1.1563,0.0
20030702000000,1.1563,1.1572,1.1505,1.1538,0.0
20030703000000,1.1531,1.1542,1.1432,1.1497,0.0
20030704000000,1.1502,1.1502,1.1448,1.1493,0.0
20030707000000,1.1479,1.1483,1.1313,1.1317,0.0
20030708000000,1.1316,1.1355,1.1255,1.1321,0.0
20030709000000,1.1316,1.1369,1.1306,1.1349,0.0
20030710000000,1.1355,1.1394,1.131,1.1377,0.0
20030711000000,1.1381,1.1387,1.1273,1.1288,0.0
20030714000000,1.129,1.1311,1.1243,1.1281,0.0
20030715000000,1.1281,1.134,1.1157,1.1176,0.0
20030716000000,1.1178,1.1235,1.1112,1.122,0.0
20030717000000,1.1221,1.1252,1.1157,1.1208,0.0
20030718000000,1.1212,1.1309,1.1171,1.127,0.0
20030721000000,1.125,1.136,1.1245,1.1341,0.0
20030722000000,1.1345,1.1374,1.1307,1.1328,0.0
20030723000000,1.1329,1.1491,1.1316,1.1489,0.0
20030724000000,1.1484,1.1513,1.1423,1.1475,0.0
20030725000000,1.1472,1.1553,1.1443,1.1512,0.0
20030728000000,1.1494,1.1521,1.1452,1.1488,0.0
20030729000000,1.1488,1.1542,1.1431,1.1433,0.0
20030730000000,1.1442,1.1453,1.1337,1.1362,0.0
20030731000000,1.1357,1.1365,1.1224,1.1231,0.0
20030801000000,1.1229,1.128,1.1133,1.1274,0.0
20030804000000,1.1278,1.1379,1.1261,1.1356,0.0
20030805000000,1.1355,1.1403,1.1307,1.1397,0.0
20030806000000,1.1393,1.143,1.1325,1.1335,0.0
20030807000000,1.1335,1.142,1.1319,1.1381,0.0
20030808000000,1.1377,1.1381,1.1287,1.1308,0.0
20030811000000,1.1307,1.1385,1.1263,1.1364,0.0
20030812000000,1.1361,1.1376,1.1278,1.128,0.0
20030813000000,1.1277,1.1335,1.1219,1.1321,0.0
20030814000000,1.1319,1.1343,1.1227,1.1284,0.0
20030815000000,1.1279,1.1291,1.1241,1.1259,0.0
20030818000000,1.1262,1.1271,1.1125,1.1149,0.0
20030819000000,1.1147,1.1152,1.1055,1.1144,0.0
20030820000000,1.1142,1.1149,1.108,1.1117,0.0
20030821000000,1.1119,1.1122,1.0892,1.0924,0.0
20030822000000,1.0925,1.095,1.0836,1.0887,0.0
20030825000000,1.0871,1.0922,1.0848,1.0864,0.0
20030826000000,1.0858,1.0912,1.0792,1.0856,0.0
20030827000000,1.0865,1.0936,1.0833,1.088,0.0
20030828000000,1.0874,1.0914,1.0809,1.0885,0.0
20030829000000,1.0884,1.1003,1.0872,1.098,0.0
20030901000000,1.0987,1.1018,1.0953,1.0968,0.0
20030902000000,1.0968,1.0968,1.0804,1.081,0.0
20030903000000,1.0806,1.0875,1.0763,1.0846,0.0
20030904000000,1.084,1.0949,1.0808,1.0945,0.0
20030905000000,1.0941,1.114,1.0915,1.1107,0.0
20030908000000,1.1098,1.1132,1.1048,1.1069,0.0
20030909000000,1.1069,1.1243,1.1053,1.1228,0.0
20030910000000,1.1227,1.1239,1.1161,1.1212,0.0
20030911000000,1.1206,1.1277,1.1155,1.1209,0.0
20030912000000,1.1204,1.1327,1.1136,1.1291,0.0
20030915000000,1.1271,1.1313,1.1241,1.1288,0.0
20030916000000,1.1285,1.132,1.1157,1.1179,0.0
20030917000000,1.1172,1.1303,1.1138,1.1287,0.0
20030918000000,1.1286,1.1349,1.1229,1.1248,0.0
20030919000000,1.1244,1.1384,1.1238,1.1381,0.0
20030922000000,1.1448,1.1505,1.1414,1.1467,0.0
20030923000000,1.1465,1.1533,1.144,1.1447,0.0
20030924000000,1.1435,1.1505,1.1427,1.1495,0.0
20030925000000,1.1487,1.1537,1.1457,1.1487,0.0
20030926000000,1.1479,1.1503,1.1441,1.1474,0.0
20030929000000,1.146,1.1604,1.1395,1.1593,0.0
20030930000000,1.1596,1.1739,1.1573,1.166,0.0
20031001000000,1.1662,1.1733,1.1643,1.1716,0.0
20031002000000,1.173,1.1771,1.1662,1.1693,0.0
20031003000000,1.1684,1.1724,1.1552,1.1579,0.0
20031006000000,1.1574,1.1725,1.1533,1.1711,0.0
20031007000000,1.1719,1.1815,1.17,1.1769,0.0
20031008000000,1.1772,1.1841,1.1768,1.1812,0.0
20031009000000,1.1821,1.1863,1.1687,1.1744,0.0
20031010000000,1.1746,1.1852,1.1702,1.1799,0.0
20031013000000,1.181,1.1816,1.1652,1.1709,0.0
20031014000000,1.1714,1.177,1.1583,1.1739,0.0
20031015000000,1.1738,1.1752,1.159,1.1631,0.0
20031016000000,1.1618,1.17,1.1566,1.1595,0.0
20031017000000,1.1598,1.1687,1.1549,1.1684,0.0
20031020000000,1.1712,1.1716,1.1604,1.1631,0.0
20031021000000,1.1625,1.1702,1.1616,1.1671,0.0
20031022000000,1.1671,1.183,1.1651,1.1806,0.0
20031023000000,1.1797,1.1829,1.1793,1.1822,0.0
20031024000000,1.1798,1.186,1.1762,1.1783,0.0
20031027000000,1.1776,1.1786,1.1719,1.1747,0.0
20031028000000,1.1745,1.1751,1.1656,1.1665,0.0
20031029000000,1.1666,1.1723,1.1661,1.1665,0.0
20031030000000,1.1662,1.1759,1.162,1.1629,0.0
20031031000000,1.1628,1.1661,1.1563,1.1584,0.0
20031103000000,1.1581,1.1621,1.1429,1.1464,0.0
20031104000000,1.1462,1.1516,1.1426,1.1503,0.0
20031105000000,1.1495,1.15,1.1412,1.144,0.0
20031106000000,1.1436,1.1466,1.1389,1.1412,0.0
20031107000000,1.1412,1.1545,1.1377,1.1535,0.0
20031110000000,1.1507,1.1538,1.1467,1.1484,0.0
20031111000000,1.1473,1.1532,1.1446,1.1509,0.0
20031112000000,1.1515,1.1662,1.1505,1.1637,0.0
20031113000000,1.1631,1.1739,1.1627,1.1728,0.0
20031114000000,1.1727,1.1804,1.1726,1.178,0.0
20031117000000,1.1787,1.185,1.1726,1.1748,0.0
20031118000000,1.1746,1.1962,1.1734,1.1961,0.0
20031119000000,1.197,1.198,1.1876,1.1885,0.0
20031120000000,1.1879,1.1972,1.1873,1.1913,0.0
20031121000000,1.1909,1.1942,1.1858,1.1913,0.0
20031124000000,1.1909,1.1918,1.1755,1.1768,0.0
20031125000000,1.1767,1.182,1.1753,1.1786,0.0
20031126000000,1.1785,1.1949,1.177,1.1942,0.0
20031127000000,1.1938,1.1944,1.1887,1.1907,0.0
20031128000000,1.1908,1.2017,1.1898,1.1994,0.0
20031201000000,1.1978,1.2045,1.1938,1.1964,0.0
20031202000000,1.1974,1.2093,1.1942,1.2087,0.0
20031203000000,1.2081,1.213,1.2063,1.2104,0.0
20031204000000,1.2109,1.2159,1.2031,1.209,0.0
20031205000000,1.2085,1.218,1.2063,1.2164,0.0
20031208000000,1.2172,1.2241,1.2151,1.2222,0.0
20031209000000,1.2217,1.2277,1.2184,1.2263,0.0
20031210000000,1.226,1.2268,1.2152,1.2223,0.0
20031211000000,1.2222,1.2237,1.2111,1.2209,0.0
20031212000000,1.2221,1.2308,1.2208,1.2288,0.0
20031215000000,1.2142,1.2325,1.213,1.2302,0.0
20031216000000,1.2308,1.2363,1.23,1.2323,0.0
20031217000000,1.2324,1.2424,1.2293,1.2403,0.0
20031218000000,1.2411,1.2441,1.2357,1.2435,0.0
20031219000000,1.2423,1.2434,1.2341,1.2375,0.0
20031222000000,1.2403,1.245,1.2349,1.2391,0.0
20031223000000,1.2398,1.2429,1.2386,1.2388,0.0
20031224000000,1.2401,1.2473,1.2392,1.2454,0.0
20031225000000,1.2449,1.2464,1.2442,1.245,0.0
20031226000000,1.2455,1.2471,1.2425,1.243,0.0
20031229000000,1.2434,1.2513,1.2425,1.2484,0.0
20031230000000,1.2486,1.2565,1.2478,1.2551,0.0
20031231000000,1.2547,1.2649,1.2512,1.2588,0.0
20040101000000,1.255,1.2624,1.2475,1.2538,0.0
20040102000000,1.2543,1.2632,1.2523,1.2587,0.0
20040105000000,1.2584,1.2697,1.2583,1.2662,0.0
20040106000000,1.2664,1.2814,1.2664,1.2731,0.0
20040107000000,1.2733,1.2745,1.2633,1.2639,0.0
20040108000000,1.2632,1.2782,1.2561,1.2763,0.0
20040109000000,1.2759,1.2871,1.2701,1.2831,0.0
20040112000000,1.2847,1.2901,1.2736,1.2745,0.0
20040113000000,1.2755,1.2799,1.2713,1.2767,0.0
20040114000000,1.2773,1.2791,1.2628,1.2644,0.0
20040115000000,1.2647,1.2675,1.2561,1.2578,0.0
20040116000000,1.2576,1.2609,1.2351,1.2387,0.0
20040119000000,1.2361,1.2424,1.2332,1.2357,0.0
20040120000000,1.2355,1.2599,1.2342,1.258,0.0
20040121000000,1.2578,1.2675,1.255,1.2629,0.0
20040122000000,1.2631,1.2754,1.2631,1.2712,0.0
20040123000000,1.2715,1.2778,1.2567,1.2588,0.0
20040126000000,1.2574,1.2614,1.2459,1.2474,0.0
20040127000000,1.2468,1.2654,1.2437,1.2641,0.0
20040128000000,1.2642,1.2664,1.2464,1.2481,0.0
20040129000000,1.2481,1.2529,1.2361,1.2413,0.0
20040130000000,1.2415,1.2495,1.2349,1.2469,0.0
20040202000000,1.2472,1.2488,1.239,1.2429,0.0
20040203000000,1.2426,1.2601,1.2416,1.2532,0.0
20040204000000,1.2538,1.2563,1.2491,1.2534,0.0
20040205000000,1.2538,1.2639,1.2521,1.254,0.0
20040206000000,1.2551,1.2725,1.2511,1.2704,0.0
20040209000000,1.2612,1.2764,1.2604,1.2691,0.0
20040210000000,1.2695,1.279,1.268,1.2695,0.0
20040211000000,1.2673,1.2838,1.2647,1.2831,0.0
20040212000000,1.2829,1.2847,1.2785,1.2802,0.0
20040213000000,1.2807,1.2895,1.2715,1.274,0.0
20040216000000,1.2752,1.2792,1.2715,1.2776,0.0
20040217000000,1.2771,1.2879,1.2752,1.2837,0.0
20040218000000,1.2844,1.2929,1.2659,1.2677,0.0
20040219000000,1.2695,1.2739,1.2652,1.2713,0.0
20040220000000,1.2712,1.2766,1.2493,1.2532,0.0
20040223000000,1.251,1.2596,1.2451,1.2554,0.0
20040224000000,1.2557,1.2715,1.2522,1.2686,0.0
20040225000000,1.2685,1.271,1.2475,1.2496,0.0
20040226000000,1.2498,1.2517,1.2382,1.2435,0.0
20040227000000,1.2438,1.251,1.2373,1.249,0.0
20040301000000,1.2489,1.2544,1.2422,1.2445,0.0
20040302000000,1.2465,1.247,1.2196,1.2223,0.0
20040303000000,1.222,1.2226,1.2059,1.2208,0.0
20040304000000,1.2207,1.2245,1.2134,1.2197,0.0
20040305000000,1.2198,1.2433,1.2174,1.2376,0.0
20040308000000,1.2387,1.2416,1.2336,1.2404,0.0
20040309000000,1.2406,1.2463,1.2274,1.2319,0.0
20040310000000,1.2321,1.234,1.2195,1.2241,0.0
20040311000000,1.2238,1.2358,1.2162,1.2358,0.0
20040312000000,1.2355,1.2374,1.2172,1.2217,0.0
20040315000000,1.2189,1.232,1.2188,1.2269,0.0
20040316000000,1.2266,1.2374,1.2237,1.2265,0.0
20040317000000,1.2271,1.229,1.2178,1.2237,0.0
20040318000000,1.2235,1.2436,1.222,1.239,0.0
20040319000000,1.2386,1.2408,1.2254,1.2272,0.0
20040322000000,1.2287,1.2403,1.2222,1.2336,0.0
20040323000000,1.2334,1.2371,1.2265,1.2329,0.0
20040324000000,1.2336,1.2369,1.2118,1.2129,0.0
20040325000000,1.2131,1.2203,1.2097,1.2129,0.0
20040326000000,1.2136,1.2213,1.2072,1.2133,0.0
20040329000000,1.2127,1.2172,1.205,1.2159,0.0
20040330000000,1.2158,1.2231,1.2151,1.2168,0.0
20040331000000,1.2166,1.2325,1.2165,1.2315,0.0
20040401000000,1.2315,1.2391,1.2252,1.2361,0.0
20040402000000,1.2365,1.2374,1.2102,1.2138,0.0
20040405000000,1.2113,1.213,1.1982,1.2014,0.0
20040406000000,1.2006,1.2134,1.1982,1.2113,0.0
20040407000000,1.213,1.2199,1.205,1.2174,0.0
20040408000000,1.2173,1.2223,1.2059,1.2081,0.0
20040409000000,1.2083,1.2117,1.2064,1.2086,0.0
20040412000000,1.2085,1.21,1.2051,1.2081,0.0
20040413000000,1.2078,1.2083,1.1904,1.1945,0.0
20040414000000,1.1946,1.1976,1.1866,1.1963,0.0
20040415000000,1.1957,1.1996,1.1895,1.1984,0.0
20040416000000,1.1978,1.205,1.1923,1.2001,0.0
20040419000000,1.2012,1.2081,1.2003,1.201,0.0
20040420000000,1.2004,1.2012,1.1842,1.1859,0.0
20040421000000,1.1855,1.1919,1.1816,1.1845,0.0
20040422000000,1.1837,1.1915,1.1784,1.1911,0.0
20040423000000,1.1908,1.1946,1.1799,1.1846,0.0
20040426000000,1.1808,1.1887,1.1762,1.1858,0.0
20040427000000,1.1856,1.1947,1.1829,1.1928,0.0
20040428000000,1.1929,1.1956,1.1821,1.184,0.0
20040429000000,1.1848,1.1984,1.1803,1.1966,0.0
20040430000000,1.1967,1.2014,1.192,1.1982,0.0
20040503000000,1.1995,1.2001,1.1921,1.1932,0.0
20040504000000,1.1939,1.2118,1.1926,1.2111,0.0
20040505000000,1.2104,1.218,1.2096,1.2161,0.0
20040506000000,1.2166,1.2175,1.2061,1.2077,0.0
20040507000000,1.2071,1.2137,1.1876,1.1885,0.0
20040510000000,1.1877,1.1894,1.181,1.1837,0.0
20040511000000,1.1829,1.1892,1.1789,1.1877,0.0
20040512000000,1.1864,1.1942,1.1832,1.1899,0.0
20040513000000,1.1908,1.1932,1.1772,1.182,0.0
20040514000000,1.1812,1.1902,1.178,1.1881,0.0
20040517000000,1.189,1.2062,1.1875,1.2022,0.0
20040518000000,1.2014,1.2039,1.193,1.1955,0.0
20040519000000,1.1953,1.2046,1.1937,1.2014,0.0
20040520000000,1.2018,1.202,1.1891,1.1963,0.0
20040521000000,1.1964,1.2071,1.1951,1.1997,0.0
20040524000000,1.1987,1.2026,1.1932,1.2003,0.0
20040525000000,1.201,1.2131,1.1987,1.2098,0.0
20040526000000,1.2099,1.2145,1.2079,1.2114,0.0
20040527000000,1.2114,1.2289,1.2087,1.2269,0.0
20040528000000,1.2268,1.2298,1.2199,1.2214,0.0
20040531000000,1.2238,1.2244,1.2177,1.2186,0.0
20040601000000,1.2186,1.2267,1.2155,1.2248,0.0
20040602000000,1.2245,1.2308,1.2207,1.221,0.0
20040603000000,1.2209,1.2254,1.217,1.2219,0.0
20040604000000,1.2216,1.23,1.214,1.2266,0.0
20040607000000,1.2299,1.2341,1.2292,1.2319,0.0
20040608000000,1.2323,1.2353,1.2247,1.2262,0.0
20040609000000,1.226,1.2276,1.2037,1.2042,0.0
20040610000000,1.204,1.2118,1.2022,1.2107,0.0
20040611000000,1.2113,1.2116,1.1963,1.2009,0.0
20040614000000,1.1984,1.2088,1.1953,1.2054,0.0
20040615000000,1.2056,1.217,1.2027,1.2161,0.0
20040616000000,1.2162,1.2171,1.198,1.2012,0.0
20040617000000,1.2008,1.2079,1.1991,1.2042,0.0
20040618000000,1.2043,1.2148,1.1974,1.2142,0.0
20040621000000,1.2143,1.2145,1.2076,1.2114,0.0
20040622000000,1.2114,1.2132,1.2066,1.2113,0.0
20040623000000,1.2114,1.2194,1.2062,1.2091,0.0
20040624000000,1.2095,1.219,1.204,1.2175,0.0
20040625000000,1.2178,1.2188,1.2106,1.2174,0.0
20040628000000,1.2174,1.2231,1.2122,1.2187,0.0
20040629000000,1.2183,1.2193,1.2068,1.2079,0.0
20040630000000,1.2077,1.2205,1.2064,1.2187,0.0
20040701000000,1.2188,1.2207,1.213,1.2161,0.0
20040702000000,1.2158,1.2331,1.2145,1.2326,0.0
20040705000000,1.2329,1.2339,1.2273,1.2291,0.0
20040706000000,1.2285,1.2333,1.2264,1.2288,0.0
20040707000000,1.2286,1.2391,1.2272,1.2374,0.0
20040708000000,1.2367,1.2409,1.234,1.2389,0.0
20040709000000,1.239,1.2424,1.2368,1.2415,0.0
20040712000000,1.2412,1.2439,1.2382,1.2413,0.0
20040713000000,1.2411,1.2413,1.2299,1.2333,0.0
20040714000000,1.2337,1.2424,1.2318,1.2384,0.0
20040715000000,1.238,1.2393,1.2326,1.2357,0.0
20040716000000,1.2356,1.2462,1.2327,1.2453,0.0
