<DATETIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20030428000000,1.593,1.5987,1.5871,1.5884,0.0
20030429000000,1.5883,1.5949,1.5858,1.5947,0.0
20030430000000,1.5936,1.6037,1.5909,1.5987,0.0
20030501000000,1.5989,1.6138,1.5974,1.6113,0.0
20030502000000,1.6108,1.612,1.6001,1.6037,0.0
20030505000000,1.6032,1.6075,1.6015,1.6067,0.0
20030506000000,1.6054,1.6189,1.605,1.6158,0.0
20030507000000,1.6152,1.6179,1.59,1.5966,0.0
20030508000000,1.5965,1.6082,1.5919,1.6018,0.0
20030509000000,1.6014,1.6096,1.6003,1.6052,0.0
20030512000000,1.6076,1.6149,1.6039,1.6105,0.0
20030513000000,1.6105,1.6117,1.604,1.6088,0.0
20030514000000,1.6094,1.6218,1.6058,1.6179,0.0
20030515000000,1.6165,1.628,1.6125,1.6218,0.0
20030516000000,1.6207,1.6298,1.6175,1.6216,0.0
20030519000000,1.6276,1.6383,1.625,1.6328,0.0
20030520000000,1.6335,1.6435,1.6305,1.6408,0.0
20030521000000,1.6399,1.6471,1.6334,1.6336,0.0
20030522000000,1.6341,1.6397,1.631,1.6341,0.0
20030523000000,1.6334,1.6452,1.6308,1.6357,0.0
20030526000000,1.6333,1.642,1.6327,1.6376,0.0
20030527000000,1.6386,1.6474,1.637,1.6383,0.0
20030528000000,1.6388,1.6304,1.6398,1.6401,0.0
20030529000000,1.6388,1.6549,1.6316,1.6543,0.0
20030530000000,1.6538,1.6547,1.632,1.6364,0.0
20030602000000,1.6251,1.6399,1.6251,1.6374,0.0
20030603000000,1.6368,1.6427,1.6234,1.6288,0.0
20030604000000,1.6288,1.6348,1.627,1.6306,0.0
20030605000000,1.6307,1.6622,1.6284,1.6603,0.0
20030606000000,1.66,1.6712,1.6541,1.6623,0.0
20030609000000,1.6584,1.6656,1.642,1.6452,0.0
20030610000000,1.6454,1.6579,1.6417,1.6518,0.0
20030611000000,1.6511,1.6702,1.6497,1.666,0.0
20030612000000,1.6658,1.6793,1.6654,1.6691,0.0
20030613000000,1.6674,1.6753,1.6632,1.6722,0.0
20030616000000,1.6741,1.6887,1.6709,1.6772,0.0
20030617000000,1.6765,1.6907,1.6762,1.6856,0.0
20030618000000,1.684,1.6864,1.6748,1.6782,0.0
20030619000000,1.6794,1.6808,1.6685,1.6793,0.0
20030620000000,1.6787,1.6823,1.6581,1.6643,0.0
20030623000000,1.66,1.6698,1.6552,1.6679,0.0
20030624000000,1.6669,1.6711,1.6589,1.6631,0.0
20030625000000,1.6629,1.6799,1.6607,1.6728,0.0
20030626000000,1.672,1.6739,1.6592,1.6604,0.0
20030627000000,1.6607,1.6633,1.6453,1.6494,0.0
20030630000000,1.649,1.6574,1.6452,1.6545,0.0
20030701000000,1.6552,1.6652,1.6513,1.6626,0.0
20030702000000,1.6621,1.6673,1.6598,1.6662,0.0
20030703000000,1.665,1.6746,1.66,1.6685,0.0
20030704000000,1.6693,1.6717,1.6645,1.6675,0.0
20030707000000,1.6664,1.6684,1.647,1.6486,0.0
20030708000000,1.6479,1.65,1.6314,1.6353,0.0
20030709000000,1.6341,1.6391,1.6271,1.6374,0.0
20030710000000,1.6371,1.6378,1.6214,1.6345,0.0
20030711000000,1.6338,1.6385,1.6292,1.6309,0.0
20030714000000,1.6302,1.6305,1.612,1.6136,0.0
20030715000000,1.6075,1.6141,1.5896,1.5913,0.0
20030716000000,1.5914,1.5972,1.5849,1.5962,0.0
20030717000000,1.5967,1.5996,1.5843,1.5964,0.0
20030718000000,1.5965,1.5985,1.582,1.5913,0.0
20030721000000,1.5791,1.6024,1.5776,1.6005,0.0
20030722000000,1.6002,1.6054,1.5945,1.5962,0.0
20030723000000,1.5962,1.6105,1.5925,1.6071,0.0
20030724000000,1.6077,1.617,1.6053,1.6162,0.0
20030725000000,1.6155,1.624,1.611,1.6199,0.0
20030728000000,1.6199,1.6294,1.617,1.625,0.0
20030729000000,1.6248,1.6314,1.6209,1.6243,0.0
20030730000000,1.6234,1.6256,1.6141,1.6164,0.0
20030731000000,1.6164,1.6168,1.6046,1.6103,0.0
20030801000000,1.6104,1.6124,1.6,1.6109,0.0
20030804000000,1.6111,1.6117,1.6108,1.6113,0.0
20030805000000,1.6111,1.6164,1.6018,1.6155,0.0
20030806000000,1.6146,1.6193,1.6032,1.6095,0.0
20030807000000,1.609,1.6188,1.605,1.6185,0.0
20030808000000,1.617,1.6184,1.6006,1.603,0.0
20030811000000,1.6032,1.6107,1.5979,1.6075,0.0
20030812000000,1.6075,1.6094,1.5988,1.6025,0.0
20030813000000,1.6022,1.6099,1.596,1.6079,0.0
20030814000000,1.6066,1.614,1.598,1.6,0.0
20030815000000,1.6017,1.6038,1.5922,1.597,0.0
20030818000000,1.5973,1.5987,1.5872,1.5913,0.0
20030819000000,1.5902,1.5905,1.5806,1.588,0.0
20030820000000,1.5874,1.597,1.5852,1.593,0.0
20030821000000,1.5925,1.5945,1.5745,1.5785,0.0
20030822000000,1.5779,1.5796,1.5699,1.5747,0.0
20030825000000,1.5742,1.5793,1.5683,1.5692,0.0
20030826000000,1.5685,1.5747,1.5616,1.569,0.0
20030827000000,1.5692,1.5753,1.5664,1.5722,0.0
20030828000000,1.5702,1.5789,1.5647,1.5783,0.0
20030829000000,1.5778,1.5831,1.572,1.5775,0.0
20030901000000,1.5786,1.5816,1.5678,1.5709,0.0
20030902000000,1.5703,1.5749,1.5617,1.5673,0.0
20030903000000,1.5674,1.5765,1.5606,1.5716,0.0
20030904000000,1.5714,1.5827,1.5668,1.5824,0.0
20030905000000,1.582,1.5911,1.5774,1.5886,0.0
20030908000000,1.5826,1.5829,1.5826,1.5829,0.0
20030909000000,1.5826,1.593,1.578,1.5915,0.0
20030910000000,1.5914,1.5949,1.5871,1.5922,0.0
20030911000000,1.5921,1.598,1.5895,1.5948,0.0
20030912000000,1.595,1.6071,1.5903,1.6029,0.0
20030915000000,1.6041,1.6079,1.5998,1.6008,0.0
20030916000000,1.6009,1.6058,1.585,1.5882,0.0
20030917000000,1.5871,1.6107,1.5858,1.6101,0.0
20030918000000,1.6091,1.6218,1.6063,1.6174,0.0
20030919000000,1.6168,1.6378,1.6138,1.6361,0.0
20030922000000,1.6469,1.6551,1.6411,1.6499,0.0
20030923000000,1.6482,1.6589,1.6453,1.6507,0.0
20030924000000,1.6495,1.6607,1.6468,1.6583,0.0
20030925000000,1.6584,1.6631,1.6524,1.6586,0.0
20030926000000,1.6578,1.6629,1.6553,1.6587,0.0
20030929000000,1.6581,1.6677,1.6447,1.6663,0.0
20030930000000,1.6668,1.6764,1.6582,1.6613,0.0
20031001000000,1.6614,1.6696,1.6529,1.6692,0.0
20031002000000,1.6694,1.6753,1.6636,1.67,0.0
20031003000000,1.6685,1.6738,1.6579,1.6639,0.0
20031006000000,1.6602,1.6763,1.6579,1.6695,0.0
20031007000000,1.6699,1.678,1.6607,1.6635,0.0
20031008000000,1.6622,1.6676,1.6583,1.6626,0.0
20031009000000,1.663,1.6697,1.6559,1.6665,0.0
20031010000000,1.6657,1.6724,1.66,1.6648,0.0
20031013000000,1.6637,1.6687,1.6529,1.6664,0.0
20031014000000,1.6665,1.6769,1.653,1.6722,0.0
20031015000000,1.6736,1.6768,1.6635,1.6671,0.0
20031016000000,1.6663,1.6818,1.6655,1.6736,0.0
20031017000000,1.6733,1.6789,1.6673,1.6786,0.0
20031020000000,1.6794,1.6816,1.6697,1.6704,0.0
20031021000000,1.6701,1.678,1.6684,1.6752,0.0
20031022000000,1.6753,1.6944,1.6729,1.6915,0.0
20031023000000,1.6946,1.6984,1.6943,1.6965,0.0
20031024000000,1.6946,1.6997,1.6928,1.6953,0.0
20031027000000,1.6945,1.6978,1.6905,1.6957,0.0
20031028000000,1.6949,1.7002,1.6872,1.6968,0.0
20031029000000,1.6962,1.7085,1.6957,1.6985,0.0
20031030000000,1.6977,1.7075,1.6948,1.6959,0.0
20031031000000,1.6949,1.6997,1.6902,1.6957,0.0
20031103000000,1.6953,1.6981,1.6754,1.6765,0.0
20031104000000,1.676,1.6846,1.667,1.6808,0.0
20031105000000,1.6801,1.6873,1.6698,1.6738,0.0
20031106000000,1.6735,1.6785,1.6641,1.6687,0.0
20031107000000,1.6673,1.6746,1.6563,1.6744,0.0
20031110000000,1.6734,1.676,1.6699,1.6717,0.0
20031111000000,1.6705,1.6713,1.6633,1.665,0.0
20031112000000,1.6646,1.6789,1.6644,1.6736,0.0
20031113000000,1.6734,1.689,1.673,1.6862,0.0
20031114000000,1.6858,1.6917,1.682,1.6877,0.0
20031117000000,1.6877,1.6942,1.6858,1.6917,0.0
20031118000000,1.6911,1.7055,1.6855,1.7029,0.0
20031119000000,1.7038,1.7059,1.6948,1.6984,0.0
20031120000000,1.6974,1.7086,1.6958,1.7043,0.0
20031121000000,1.7038,1.7073,1.6992,1.7033,0.0
20031124000000,1.7046,1.706,1.6926,1.6961,0.0
20031125000000,1.6959,1.7024,1.6933,1.6982,0.0
20031126000000,1.6984,1.7131,1.6942,1.7129,0.0
20031127000000,1.7123,1.716,1.7086,1.714,0.0
20031128000000,1.7134,1.7243,1.7128,1.7224,0.0
20031201000000,1.7203,1.7277,1.7178,1.7182,0.0
20031202000000,1.7189,1.7313,1.7163,1.7303,0.0
20031203000000,1.7299,1.732,1.7243,1.7274,0.0
20031204000000,1.7275,1.7292,1.7173,1.723,0.0
20031205000000,1.7216,1.732,1.7188,1.7288,0.0
20031208000000,1.7291,1.7366,1.7263,1.7337,0.0
20031209000000,1.7332,1.7475,1.7326,1.7473,0.0
20031210000000,1.7464,1.748,1.7348,1.7431,0.0
20031211000000,1.743,1.7473,1.7367,1.7443,0.0
20031212000000,1.7449,1.7512,1.7425,1.7467,0.0
20031215000000,1.7362,1.7483,1.7353,1.7456,0.0
20031216000000,1.7465,1.756,1.7428,1.7538,0.0
20031217000000,1.7535,1.77,1.749,1.766,0.0
20031218000000,1.7661,1.7746,1.7628,1.7734,0.0
20031219000000,1.7724,1.7743,1.761,1.7658,0.0
20031222000000,1.7657,1.7673,1.7595,1.7628,0.0
20031223000000,1.763,1.7672,1.762,1.7632,0.0
20031224000000,1.7631,1.7764,1.7626,1.7752,0.0
20031225000000,1.7746,1.7761,1.7716,1.772,0.0
20031226000000,1.7718,1.7763,1.7694,1.7714,0.0
20031229000000,1.7714,1.7772,1.7698,1.7727,0.0
20031230000000,1.7724,1.782,1.7716,1.7779,0.0
20031231000000,1.776,1.7946,1.776,1.7857,0.0
20040101000000,1.7855,1.7885,1.7816,1.7823,0.0
20040102000000,1.7827,1.7949,1.7783,1.7924,0.0
20040105000000,1.7916,1.8104,1.7915,1.8064,0.0
20040106000000,1.8046,1.8279,1.8041,1.822,0.0
20040107000000,1.8218,1.8262,1.8118,1.8185,0.0
20040108000000,1.8173,1.8369,1.8102,1.8333,0.0
20040109000000,1.8332,1.8496,1.8273,1.8491,0.0
20040112000000,1.8465,1.8582,1.8446,1.847,0.0
20040113000000,1.8465,1.8538,1.8398,1.8463,0.0
20040114000000,1.8465,1.8492,1.8309,1.8319,0.0
20040115000000,1.8327,1.8351,1.8175,1.822,0.0
20040116000000,1.8219,1.8268,1.7929,1.7981,0.0
20040119000000,1.7961,1.8023,1.7822,1.7833,0.0
20040120000000,1.7833,1.8218,1.782,1.8201,0.0
20040121000000,1.8199,1.8374,1.8145,1.831,0.0
20040122000000,1.8312,1.8482,1.8306,1.8451,0.0
20040123000000,1.8267,1.8272,1.8254,1.826,0.0
20040126000000,1.8268,1.831,1.8104,1.8146,0.0
20040127000000,1.8141,1.8293,1.8016,1.8276,0.0
20040128000000,1.8275,1.8385,1.8168,1.8217,0.0
20040129000000,1.8208,1.827,1.8082,1.8163,0.0
20040130000000,1.8164,1.8264,1.8056,1.8236,0.0
20040202000000,1.8229,1.8272,1.8133,1.8197,0.0
20040203000000,1.8197,1.8426,1.8189,1.8382,0.0
20040204000000,1.8387,1.8405,1.828,1.8317,0.0
20040205000000,1.832,1.8429,1.83,1.833,0.0
20040206000000,1.8332,1.8521,1.8315,1.8469,0.0
20040209000000,1.8426,1.863,1.8418,1.8584,0.0
20040210000000,1.8601,1.8738,1.8575,1.871,0.0
20040211000000,1.868,1.8925,1.8642,1.8918,0.0
20040212000000,1.8906,1.8954,1.8874,1.8921,0.0
20040213000000,1.8924,1.8989,1.8783,1.8857,0.0
20040216000000,1.8847,1.892,1.881,1.8906,0.0
20040217000000,1.8901,1.9085,1.8866,1.9047,0.0
20040218000000,1.9049,1.9145,1.8835,1.8865,0.0
20040219000000,1.8892,1.8984,1.886,1.8938,0.0
20040220000000,1.8938,1.9002,1.8561,1.8602,0.0
20040223000000,1.859,1.8708,1.8457,1.867,0.0
20040224000000,1.8674,1.8939,1.8623,1.8908,0.0
20040225000000,1.8905,1.8948,1.8689,1.8708,0.0
20040226000000,1.8706,1.8781,1.8547,1.8618,0.0
20040227000000,1.863,1.8689,1.846,1.8679,0.0
20040301000000,1.8682,1.875,1.8639,1.8676,0.0
20040302000000,1.8701,1.8707,1.8348,1.8406,0.0
20040303000000,1.8392,1.8415,1.8153,1.8308,0.0
20040304000000,1.8307,1.8377,1.8195,1.8239,0.0
20040305000000,1.8227,1.8501,1.8171,1.8463,0.0
20040308000000,1.8482,1.8548,1.8415,1.8498,0.0
20040309000000,1.8496,1.8588,1.8219,1.8253,0.0
20040310000000,1.8258,1.8287,1.7958,1.805,0.0
20040311000000,1.803,1.8135,1.7923,1.8126,0.0
20040312000000,1.8112,1.8142,1.7901,1.8035,0.0
20040315000000,1.7972,1.8121,1.7941,1.806,0.0
20040316000000,1.8047,1.8199,1.7999,1.8117,0.0
20040317000000,1.8123,1.8184,1.8064,1.8163,0.0
20040318000000,1.8162,1.8403,1.8154,1.8331,0.0
20040319000000,1.834,1.8372,1.8254,1.8327,0.0
20040322000000,1.8327,1.8502,1.8263,1.8466,0.0
20040323000000,1.8471,1.8539,1.8403,1.8498,0.0
20040324000000,1.8492,1.8542,1.8219,1.824,0.0
20040325000000,1.8248,1.8265,1.7987,1.8073,0.0
20040326000000,1.8076,1.8239,1.8,1.8157,0.0
20040329000000,1.8128,1.8228,1.806,1.819,0.0
20040330000000,1.819,1.8304,1.8172,1.8262,0.0
20040331000000,1.8263,1.8464,1.8247,1.8458,0.0
20040401000000,1.8451,1.8607,1.8378,1.8571,0.0
20040402000000,1.8569,1.8578,1.8258,1.8317,0.0
20040405000000,1.8286,1.8308,1.8102,1.8203,0.0
20040406000000,1.8213,1.8447,1.8188,1.8424,0.0
20040407000000,1.8438,1.8445,1.8334,1.8407,0.0
20040408000000,1.8406,1.8471,1.8279,1.8336,0.0
20040409000000,1.8328,1.8348,1.8294,1.8308,0.0
20040412000000,1.8333,1.8407,1.8305,1.8398,0.0
20040413000000,1.8392,1.8426,1.8126,1.819,0.0
20040414000000,1.8184,1.8192,1.7845,1.7917,0.0
20040415000000,1.7903,1.7997,1.7757,1.7936,0.0
20040416000000,1.7918,1.8058,1.7823,1.7969,0.0
20040419000000,1.7964,1.8147,1.7964,1.8075,0.0
20040420000000,1.8064,1.8075,1.7841,1.7851,0.0
20040421000000,1.7848,1.7857,1.7652,1.7746,0.0
20040422000000,1.7739,1.7763,1.7622,1.7763,0.0
20040423000000,1.7756,1.7818,1.7637,1.7708,0.0
20040426000000,1.7722,1.7898,1.7663,1.7868,0.0
20040427000000,1.7867,1.7942,1.7814,1.7921,0.0
20040428000000,1.7919,1.7975,1.7701,1.7719,0.0
20040429000000,1.7726,1.7813,1.7578,1.774,0.0
20040430000000,1.7736,1.781,1.7658,1.7791,0.0
20040503000000,1.7789,1.7797,1.7684,1.7706,0.0
20040504000000,1.7712,1.7986,1.7702,1.7984,0.0
20040505000000,1.7963,1.802,1.787,1.7908,0.0
20040506000000,1.7907,1.7986,1.7873,1.7959,0.0
20040507000000,1.7931,1.8032,1.782,1.7872,0.0
20040510000000,1.7858,1.7879,1.7702,1.7767,0.0
20040511000000,1.7746,1.7776,1.753,1.7574,0.0
20040512000000,1.7558,1.7805,1.7557,1.7733,0.0
20040513000000,1.7725,1.7749,1.757,1.7627,0.0
20040514000000,1.7613,1.765,1.7477,1.7584,0.0
20040517000000,1.7604,1.7748,1.7568,1.7687,0.0
20040518000000,1.7686,1.7715,1.7608,1.7677,0.0
20040519000000,1.7672,1.7858,1.7627,1.7843,0.0
20040520000000,1.7845,1.7847,1.7635,1.7776,0.0
20040521000000,1.7773,1.7957,1.773,1.7887,0.0
20040524000000,1.7879,1.7938,1.7819,1.7893,0.0
20040525000000,1.7896,1.8147,1.7889,1.8114,0.0
20040526000000,1.8098,1.8202,1.809,1.8144,0.0
20040527000000,1.8145,1.8401,1.8098,1.8384,0.0
20040528000000,1.8372,1.8426,1.8291,1.8325,0.0
20040531000000,1.8347,1.8371,1.8297,1.8319,0.0
20040601000000,1.8324,1.8415,1.8274,1.8401,0.0
20040602000000,1.8396,1.8489,1.83,1.8338,0.0
20040603000000,1.8333,1.8432,1.8283,1.8401,0.0
20040604000000,1.84,1.8453,1.8314,1.839,0.0
20040607000000,1.8408,1.8479,1.8345,1.8398,0.0
20040608000000,1.8398,1.8457,1.8322,1.8359,0.0
20040609000000,1.8364,1.8417,1.824,1.8295,0.0
20040610000000,1.828,1.8445,1.8185,1.8416,0.0
20040611000000,1.8414,1.8431,1.8156,1.8174,0.0
20040614000000,1.8168,1.8185,1.8041,1.8154,0.0
20040615000000,1.814,1.8333,1.8101,1.8325,0.0
20040616000000,1.8326,1.8354,1.8228,1.8274,0.0
20040617000000,1.8269,1.8386,1.8238,1.8344,0.0
20040618000000,1.8351,1.8406,1.824,1.8378,0.0
20040621000000,1.8385,1.8409,1.8273,1.8319,0.0
20040622000000,1.8312,1.8351,1.8172,1.8214,0.0
20040623000000,1.8212,1.8285,1.8135,1.8159,0.0
20040624000000,1.8162,1.8291,1.8098,1.8262,0.0
20040625000000,1.8257,1.8272,1.8166,1.8266,0.0
20040628000000,1.8259,1.834,1.8204,1.83,0.0
20040629000000,1.8296,1.8304,1.8044,1.8075,0.0
20040630000000,1.807,1.8207,1.8009,1.8194,0.0
20040701000000,1.8194,1.8224,1.8113,1.8199,0.0
20040702000000,1.8206,1.8357,1.8162,1.8308,0.0
20040705000000,1.8314,1.8367,1.8266,1.83,0.0
20040706000000,1.8288,1.8441,1.8273,1.8411,0.0
20040707000000,1.8404,1.858,1.839,1.8567,0.0
20040708000000,1.8554,1.8584,1.8465,1.8499,0.0
20040709000000,1.8498,1.8617,1.8483,1.8596,0.0
20040712000000,1.8599,1.8665,1.8565,1.8619,0.0
20040713000000,1.8613,1.8626,1.8516,1.8569,0.0
20040714000000,1.8575,1.8619,1.8529,1.8565,0.0
20040715000000,1.8562,1.8574,1.8474,1.8535,0.0
20040716000000,1.853,1.8756,1.8475,1.8725,0.0
20040719000000,1.8741,1.8769,1.8665,1.8681,0.0
20040720000000,1.8682,1.8688,1.8491,1.8521,0.0
20040721000000,1.8519,1.8551,1.832,1.8422,0.0
20040722000000,1.8424,1.8495,1.8347,1.8443,0.0
20040723000000,1.8449,1.8453,1.8299,1.8327,0.0
20040726000000,1.8334,1.8426,1.8305,1.8413,0.0
20040727000000,1.8413,1.8448,1.8197,1.8216,0.0
20040728000000,1.8217,1.8257,1.8145,1.8251,0.0
20040729000000,1.8244,1.8289,1.808,1.8163,0.0
20040730000000,1.8164,1.8249,1.8121,1.8201,0.0
20040802000000,1.821,1.8336,1.819,1.8255,0.0
20040803000000,1.8251,1.8286,1.8167,1.8252,0.0
20040804000000,1.8243,1.8266,1.8148,1.8251,0.0
20040805000000,1.8252,1.8298,1.8185,1.8234,0.0
20040806000000,1.8235,1.8466,1.8198,1.8405,0.0
20040809000000,1.8437,1.845,1.8375,1.8412,0.0
20040810000000,1.8403,1.8422,1.8251,1.8268,0.0
20040811000000,1.8247,1.8321,1.8245,1.831,0.0
20040812000000,1.8301,1.8363,1.819,1.8224,0.0
20040813000000,1.823,1.8462,1.813,1.8462,0.0
20040816000000,1.8433,1.847,1.8369,1.8399,0.0
20040817000000,1.8403,1.8437,1.8262,1.8282,0.0
20040818000000,1.8271,1.8302,1.8201,1.8225,0.0
20040819000000,1.8229,1.8347,1.8194,1.8312,0.0
20040820000000,1.8311,1.8336,1.8156,1.8198,0.0
20040823000000,1.8201,1.8203,1.8063,1.8071,0.0
20040824000000,1.8062,1.8091,1.788,1.7927,0.0
20040825000000,1.7928,1.8015,1.7893,1.796,0.0
20040826000000,1.7957,1.7994,1.7912,1.7975,0.0
20040827000000,1.7965,1.804,1.7886,1.7913,0.0
20040830000000,1.79,1.7978,1.7851,1.7962,0.0
20040831000000,1.7955,1.8068,1.7902,1.8024,0.0
20040901000000,1.802,1.8045,1.7887,1.7934,0.0
20040902000000,1.7933,1.7976,1.7863,1.7891,0.0
20040903000000,1.7888,1.7938,1.7735,1.7757,0.0
20040906000000,1.7753,1.7822,1.774,1.7799,0.0
20040907000000,1.7795,1.7847,1.7705,1.7738,0.0
20040908000000,1.7735,1.7908,1.7712,1.7862,0.0
20040909000000,1.7856,1.7889,1.7809,1.7881,0.0
20040910000000,1.7892,1.8028,1.7851,1.798,0.0
20040913000000,1.798,1.8014,1.7927,1.7969,0.0
20040914000000,1.7965,1.8037,1.7938,1.7957,0.0
20040915000000,1.7955,1.7977,1.7737,1.7768,0.0
20040916000000,1.7764,1.7953,1.7754,1.7928,0.0
20040917000000,1.7925,1.7975,1.7891,1.7927,0.0
20040920000000,1.7916,1.793,1.781,1.7871,0.0
20040921000000,1.7857,1.8018,1.7835,1.7969,0.0
20040922000000,1.7958,1.8011,1.7871,1.7938,0.0
20040923000000,1.7926,1.8049,1.7924,1.7969,0.0
20040924000000,1.7969,1.8087,1.7945,1.8047,0.0
20040927000000,1.8057,1.8102,1.8028,1.8098,0.0
20040928000000,1.8089,1.8163,1.8075,1.8134,0.0
20040929000000,1.8132,1.8136,1.7958,1.7997,0.0
20040930000000,1.7993,1.8131,1.795,1.8119,0.0
20041001000000,1.8119,1.8134,1.7926,1.7992,0.0
20041004000000,1.7974,1.7982,1.7812,1.7847,0.0
20041005000000,1.7835,1.7881,1.78,1.7822,0.0
20041006000000,1.7819,1.7889,1.7744,1.7805,0.0
20041007000000,1.7793,1.7845,1.7761,1.7824,0.0
20041008000000,1.7822,1.7969,1.7814,1.7946,0.0
20041011000000,1.7944,1.799,1.7921,1.7978,0.0
20041012000000,1.7981,1.7997,1.784,1.7913,0.0
20041013000000,1.7911,1.7967,1.7837,1.7937,0.0
20041014000000,1.7922,1.8046,1.792,1.797,0.0
20041015000000,1.7965,1.807,1.7948,1.8043,0.0
20041018000000,1.8038,1.8075,1.7947,1.7985,0.0
20041019000000,1.7981,1.8058,1.792,1.8044,0.0
20041020000000,1.8038,1.8199,1.8005,1.8163,0.0
20041021000000,1.8172,1.8314,1.815,1.8275,0.0
20041022000000,1.8271,1.8319,1.8219,1.8264,0.0
20041025000000,1.8296,1.8451,1.829,1.8421,0.0
20041026000000,1.8419,1.8451,1.8324,1.834,0.0
20041027000000,1.8339,1.8441,1.8261,1.8276,0.0
20041028000000,1.8264,1.8353,1.8191,1.8298,0.0
20041029000000,1.8298,1.8383,1.828,1.8379,0.0
20041101000000,1.8387,1.8415,1.8294,1.8339,0.0
20041102000000,1.8342,1.8405,1.8295,1.8397,0.0
20041103000000,1.8402,1.8506,1.8315,1.8483,0.0
20041104000000,1.849,1.85,1.8405,1.8441,0.0
20041105000000,1.844,1.8568,1.8302,1.8558,0.0
20041108000000,1.8546,1.8619,1.852,1.8558,0.0
20041109000000,1.8566,1.8605,1.8505,1.857,0.0
20041110000000,1.8578,1.8617,1.8404,1.8458,0.0
20041111000000,1.8464,1.8483,1.8372,1.842,0.0
20041112000000,1.8411,1.8596,1.8402,1.8567,0.0
20041115000000,1.855,1.8586,1.8435,1.8466,0.0
20041116000000,1.8464,1.8567,1.8443,1.8528,0.0
20041117000000,1.8524,1.863,1.8513,1.8602,0.0
20041118000000,1.8591,1.8646,1.8475,1.85,0.0
20041119000000,1.8494,1.8615,1.8465,1.8573,0.0
20041122000000,1.8577,1.86,1.8517,1.8599,0.0
20041123000000,1.8599,1.8732,1.852,1.8676,0.0
20041124000000,1.8681,1.8835,1.867,1.88,0.0
20041125000000,1.8807,1.8897,1.8794,1.8891,0.0
20041126000000,1.8895,1.9042,1.8827,1.8944,0.0
20041129000000,1.8918,1.8969,1.8846,1.8931,0.0
20041130000000,1.8927,1.9135,1.8863,1.9108,0.0
20041201000000,1.9096,1.9337,1.9084,1.9327,0.0
20041202000000,1.9341,1.944,1.9173,1.9246,0.0
20041203000000,1.9239,1.9442,1.9185,1.9435,0.0
20041206000000,1.9421,1.9445,1.9375,1.9388,0.0
20041207000000,1.9381,1.951,1.9355,1.9455,0.0
20041208000000,1.945,1.9473,1.9183,1.9335,0.0
20041209000000,1.9345,1.9394,1.9137,1.9273,0.0
20041210000000,1.9254,1.9274,1.9012,1.9152,0.0
20041213000000,1.9084,1.9274,1.9078,1.9254,0.0
20041214000000,1.9253,1.9298,1.9195,1.9284,0.0
20041215000000,1.9284,1.9468,1.918,1.9419,0.0
20041216000000,1.942,1.9552,1.9259,1.9312,0.0
20041217000000,1.9312,1.9451,1.9281,1.942,0.0
20041220000000,1.9445,1.9511,1.9364,1.946,0.0
20041221000000,1.9458,1.9492,1.9247,1.9284,0.0
20041222000000,1.9271,1.9304,1.9096,1.9139,0.0
20041223000000,1.9166,1.9244,1.9129,1.924,0.0
20041224000000,1.9236,1.9293,1.9155,1.9242,0.0
20041227000000,1.9223,1.9385,1.9195,1.9366,0.0
20041228000000,1.9329,1.942,1.9261,1.9277,0.0
20041229000000,1.9277,1.9341,1.9118,1.9175,0.0
20041230000000,1.918,1.9291,1.9145,1.9265,0.0
20041231000000,1.9258,1.9354,1.9135,1.9186,0.0
20050103000000,1.9196,1.9205,1.8978,1.9043,0.0
20050104000000,1.9042,1.9085,1.8778,1.8822,0.0
20050105000000,1.8832,1.8903,1.8722,1.883,0.0
20050106000000,1.8826,1.8857,1.8693,1.875,0.0
20050107000000,1.875,1.8867,1.8643,1.8699,0.0
20050110000000,1.871,1.8796,1.8675,1.8761,0.0
20050111000000,1.8751,1.8824,1.8747,1.8784,0.0
20050112000000,1.878,1.8942,1.869,1.8914,0.0
20050113000000,1.8909,1.8929,1.879,1.8824,0.0
20050114000000,1.8816,1.8834,1.8632,1.8706,0.0
20050117000000,1.8704,1.8751,1.8583,1.8599,0.0
20050118000000,1.8592,1.8739,1.852,1.867,0.0
20050119000000,1.8666,1.8827,1.8625,1.871,0.0
20050120000000,1.8714,1.8756,1.8633,1.8716,0.0
20050121000000,1.8716,1.8811,1.861,1.8786,0.0
20050124000000,1.8781,1.884,1.8735,1.8807,0.0
20050125000000,1.8803,1.8817,1.8621,1.8641,0.0
20050126000000,1.8634,1.8857,1.8629,1.8834,0.0
20050127000000,1.8832,1.8895,1.8791,1.8881,0.0
20050128000000,1.8885,1.8933,1.8782,1.8881,0.0
20050131000000,1.8869,1.8884,1.8783,1.8834,0.0
20050201000000,1.8827,1.8867,1.8773,1.8837,0.0
20050202000000,1.8834,1.8888,1.8819,1.8853,0.0
20050203000000,1.8856,1.8916,1.8765,1.8822,0.0
20050204000000,1.8814,1.8925,1.8725,1.8756,0.0
20050207000000,1.8732,1.8754,1.8543,1.8571,0.0
20050208000000,1.8572,1.8598,1.8507,1.8548,0.0
20050209000000,1.8551,1.8647,1.852,1.859,0.0
20050210000000,1.8588,1.8733,1.8506,1.869,0.0
20050211000000,1.8688,1.8713,1.8623,1.8673,0.0
20050214000000,1.8687,1.892,1.866,1.8881,0.0
20050215000000,1.8884,1.8979,1.8829,1.8969,0.0
